Id;sex;slh;hrd;age;cw;sire;dam
3407;2;3;2;407;303;56;414
3408;2;2;1;404;208; 7;331
3409;2;1;2;407;293;74;427
3410;2;3;5;401;217;74;385
3411;2;2;3;395;234;54;543
3412;2;2;2;405;317;75;344
3413;2;1;1;403;208; 1;412
3414;2;2;1;402;205; 9; 12
3415;2;3;5;398;241; 1;449
3416;2;3;3;407;212;55;504
3417;2;2;5;402;242;66;360
3418;2;1;5;402;213;66;372
3419;2;2;3;403;231;68;376
3420;2;2;3;398;227;60;395
3421;2;3;4;397;258;60;517
3422;2;2;1;394;209;54;344
3423;2;1;1;416;197;75;531
3424;2;3;2;404;289; 7;335
3425;2;3;2;393;281; 9;301
3426;2;2;1;399;213;53;534
3427;2;1;3;393;195;53;483
3428;2;2;2;406;313; 5;309
3429;2;1;2;403;297; 6; 16
3430;2;3;4;399;246;74; 48
3431;2;2;3;409;233; 3; 18
3432;2;2;1;396;204;73; 42
3433;2;3;5;402;242;64;540
3434;2;1;5;391;214; 1; 30
3435;2;2;3;403;233;58;320
3436;2;2;4;397;282;58;339
3437;2;3;5;395;213;63;527
3438;2;2;3;402;230;56;419
3439;2;3;5;406;232;69;543
3440;2;1;1;394;194;59;453
3441;2;3;4;397;233;75;419
3442;2;2;3;396;228;75;543
3443;2;1;4;403;258;66;501
3444;2;3;2;408;300;67;520
3445;2;3;4;397;260; 6;509
3446;2;3;3;390;200;71; 50
3447;2;3;1;398;194;51;369
3448;2;2;4;409;281; 9;523
3449;2;3;3;396;199;64;502
3450;2;1;1;395;186;52;312
3451;2;3;2;398;294;53;486
3452;2;2;5;400;232;63;514
3453;2;1;2;395;262; 9;534
3454;2;1;1;399;203;67;387
3455;2;1;2;402;280; 5;373
3456;2;2;3;404;239;67; 39
3457;2;3;5;409;228; 3;352
3458;2;1;4;400;257;67;428
3459;2;3;4;407;253;60;351
3460;2;2;3;385;223;53;322
3461;2;2;1;404;238;58;399
3462;2;2;4;414;296;75;536
3463;2;1;1;399;211; 6;493
3464;2;1;4;400;256; 7;327
3465;2;2;1;412;236;57;309
3466;2;3;4;401;271;64;416
3467;2;3;1;402;211; 3;507
3468;2;1;4;404;255;75; 33
3469;2;2;3;401;231;67;533
3470;2;1;2;411;286;63;336
3471;2;3;1;397;197;61;483
3472;2;2;1;404;200;73;390
3473;2;1;4;402;244; 9;339
3474;2;3;2;398;281;69;499
3475;2;1;1;403;195;63;404
3476;2;1;5;402;213;63;303
3477;2;2;1;411;222;71;492
3478;2;3;1;395;204;64;465
3479;2;1;2;399;290; 8;499
3480;2;3;1;392;188; 2;360
3481;2;3;4;400;261;64;543
3482;2;3;3;396;200;10;417
3483;2;1;2;404;290;61;467
3484;2;2;4;391;292;57;377
3485;2;2;1;401;206;75;443
3486;2;2;2;404;303; 5;527
3487;2;1;2;402;295;57;434
3488;2;3;1;388;192;71;423
3489;2;3;4;408;262;66;507
3490;2;2;1;397;208;71;448
3491;2;3;5;399;217;54;396
3492;2;3;2;405;305;59;492
3493;2;1;5;398;203;10;330
3494;2;1;5;397;209;64;444
3495;2;2;1;400;220;60;388
3496;2;1;5;394;221; 6;321
3497;2;3;2;399;268;70;541
3498;2;1;1;399;199;52;365
3499;2;3;5;401;208;54;546
3500;2;2;2;397;308; 3;310
3501;2;3;1;394;202;72;533
3502;2;1;2;415;279;65;451
3503;2;3;1;391;209; 6;421
3504;2;2;4;397;275;54;314
3505;2;1;1;401;185;75;322
3506;2;3;2;398;287; 5;515
3507;2;1;2;400;288; 3;304
3508;2;3;4;393;242;53;440
3509;2;1;4;404;245;67;360
3510;2;1;3;404;209;65;531
3511;2;2;1;401;230;75;482
3512;2;2;4;401;283;73;359
3513;2;2;4;398;267;72; 48
3514;2;1;4;404;259; 2; 23
3515;2;1;1;396;188; 7;411
3516;2;1;5;400;223;55;487
3517;2;3;1;399;213;75;366
3518;2;1;2;400;308; 1;382
3519;2;3;2;394;279;53; 19
3520;2;3;3;398;219;56;414
3521;2;1;4;410;261;60;316
3522;2;2;1;409;233;59;330
3523;2;3;4;399;257;10;323
3524;2;1;2;409;293; 2; 30
3525;2;1;2;410;299; 2;362
3526;2;2;2;399;310; 5;531
3527;2;3;3;413;222;75;438
3528;2;2;3;399;225;65;522
3529;2;2;2;403;302;58; 18
3530;2;1;3;410;212;67;522
3531;2;2;5;400;237; 4;492
3532;2;1;4;400;254; 8;386
3533;2;3;3;401;193;62;536
3534;2;1;3;406;206;74;445
3535;2;3;1;416;187;72;401
3536;2;3;4;400;259;67;508
3537;2;3;5;394;220;73;394
3538;2;2;5;395;241;72;499
3539;2;3;5;394;228; 3;505
3540;2;2;4;398;270;66;527
3541;2;2;5;395;233; 1;494
3542;2;2;1;398;220;66; 41
3543;2;1;4;410;258; 9; 27
3544;2;1;1;395;180; 4;448
3545;2;2;1;405;215;52;324
3546;2;1;2;400;268;65;307
3547;2;3;2;403;295; 2;461
3548;2;2;3;404;245;75; 14
3549;2;3;2;404;284;63;399
3550;2;2;2;400;295;70;423
3551;2;2;2;399;305; 3;413
3552;2;3;1;405;209;69;506
3553;2;2;4;400;264;58;472
3554;2;2;3;403;244; 9;440
3555;2;2;4;396;287;66;346
3556;2;3;4;405;243;58;476
3557;2;3;1;410;223;69;346
3558;2;3;1;404;206;57;368
3559;2;3;3;397;209;64;526
3560;2;1;1;400;189;58;484
3561;2;3;5;405;236;67;470
3562;2;1;5;398;210;71;302
3563;2;2;1;403;219;72;309
3564;2;3;3;391;220;69;432
3565;2;1;5;392;207;75;538
3566;2;2;5;400;238;66;452
3567;2;1;5;400;218;58;472
3568;2;2;3;399;222; 9;332
3569;2;2;4;411;269;70;477
3570;2;1;4;395;237; 9;530
3571;2;3;2;390;268;57; 50
3572;2;3;2;405;281;52;396
3573;2;2;2;405;318;63;352
3574;2;2;2;396;302;53;494
3575;2;2;1;405;217;52;478
3576;2;1;4;399;249;73;508
3577;2;1;4;402;269; 4;537
3578;2;1;2;405;292;51;523
3579;2;2;1;402;229;63;426
3580;2;3;1;402;205;62;362
3581;2;3;2;390;279;55;497
3582;2;1;3;400;211;58;337
3583;2;2;5;400;245;58;316
3584;2;3;4;408;260;75;310
3585;2;3;2;405;289;67;343
3586;2;3;5;401;213;68;545
3587;2;2;1;401;227;63;548
3588;2;2;5;394;235; 7;326
3589;2;3;1;398;213;68;376
3590;2;2;5;397;225; 4;302
3591;2;3;2;392;287;61;427
3592;2;2;1;396;231;58;383
3593;2;2;3;394;221;58;435
3594;2;2;2;395;304;51;395
3595;2;3;5;393;203;53;336
3596;2;2;3;400;225;68;455
3597;2;1;5;407;209;53;380
3598;2;2;3;394;215;52; 27
3599;2;2;3;398;222;71;437
3600;2;1;2;402;289;56;401
3601;2;1;5;395;204;62;359
3602;2;2;5;398;242;59;458
3603;2;2;2;393;306;75;379
3604;2;3;1;407;202; 4;491
3605;2;2;1;399;236;62;426
3606;2;3;1;390;202;52;477
3607;2;2;3;393;218; 8;464
3608;2;2;2;388;286;66; 13
3609;2;1;5;397;208; 4;498
3610;2;3;1;406;192;10;347
3611;2;3;1;411;216; 2;529
3612;2;1;2;397;275;70; 25
3613;2;1;5;399;221;55;442
3614;2;1;3;400;204; 7;345
3615;2;3;4;411;255;53;534
3616;2;1;4;398;257; 7; 44
3617;2;3;5;393;214;58;547
3618;2;2;2;396;322;64; 48
3619;2;2;5;407;234;75; 12
3620;2;1;5;408;221; 3;342
3621;2;2;5;403;241;10;383
3622;2;3;5;396;225;52;437
3623;2;1;3;398;185; 3;442
3624;2;2;2;403;312;73;391
3625;2;1;5;409;213;59;511
3626;2;1;4;396;251;67;440
3627;2;1;3;403;215;62;529
3628;2;1;3;406;209;55;537
3629;2;3;3;399;202;51;522
3630;2;1;1;396;173;74; 36
3631;2;2;3;397;218;68;419
3632;2;2;2;401;329;62;408
3633;2;3;4;414;274;69;317
3634;2;3;4;396;242; 7;344
3635;2;2;2;394;288;70; 28
3636;2;1;1;401;191; 4;432
3637;2;1;2;401;283; 2;496
3638;2;2;2;400;302;67;378
3639;2;2;4;398;282;58;484
3640;2;1;3;394;187;74;435
3641;2;2;5;398;234;70; 45
3642;2;1;3;393;212; 8;465
3643;2;1;4;401;245;75;401
3644;2;2;1;393;208;66;413
3645;2;3;3;403;190;59;315
3646;2;3;1;390;209;75;428
3647;2;3;5;401;202;54;399
3648;2;2;4;404;274;74;345
3649;2;3;2;401;309; 1;364
3650;2;1;5;398;221; 7;407
3651;2;2;4;401;269;56;317
3652;2;1;1;412;206;75;511
3653;2;1;3;392;209;53;372
3654;2;3;3;390;212; 3; 13
3655;2;1;2;400;288;66;509
3656;2;3;2;405;292;54;406
3657;2;2;1;392;208;74;359
3658;2;2;1;396;217; 3;434
3659;2;3;2;396;290;66;362
3660;2;3;2;398;298;55;526
3661;2;2;1;401;222;56;505
3662;2;1;2;410;291;55;528
3663;2;3;5;399;245;66;495
3664;2;3;3;405;217; 5; 11
3665;2;2;1;405;229; 2;304
3666;2;1;2;399;296;63;370
3667;2;2;4;397;289;58;356
3668;2;2;3;398;240;71;549
3669;2;1;2;406;279;51;443
3670;2;2;4;408;286;72;383
3671;2;2;2;396;298;72;349
3672;2;2;2;403;301; 6;485
3673;2;3;3;405;196; 3;331
3674;2;2;1;406;218;75;534
3675;2;3;5;403;224;62;550
3676;2;1;1;392;176;74; 20
3677;2;1;4;399;258;59;374
3678;2;3;1;393;194;62;320
3679;2;2;1;400;219;65;542
3680;2;1;3;406;190;71;381
3681;2;1;5;399;208;73;313
3682;2;2;4;393;274;71;360
3683;2;3;2;395;279;66;325
3684;2;2;3;397;221;75; 22
3685;2;1;5;394;218;65; 47
3686;2;2;1;401;195; 5;479
3687;2;1;1;401;182;74;512
3688;2;1;4;398;249;69;485
3689;2;1;4;395;258;66;550
3690;2;2;5;404;238;73;342
3691;2;3;1;398;191; 6; 42
3692;2;1;2;398;279; 6;459
3693;2;3;3;392;208; 5;327
3694;2;3;2;397;285;75;318
3695;2;1;3;397;217;61;452
3696;2;2;2;413;304;66;401
3697;2;1;2;388;285;53;455
3698;2;3;2;403;280; 8;340
3699;2;3;4;402;249;75; 40
3700;2;3;5;404;207;71; 20
3701;2;1;2;402;299;65;441
3702;2;3;4;398;260;61;342
3703;2;3;5;400;228;62;327
3704;2;3;5;396;239;69;430
3705;2;1;4;404;272;56;516
3706;2;2;5;409;260; 6;508
3707;2;3;1;396;184; 5;304
3708;2;1;3;406;193;62;371
3709;2;3;2;389;260;51; 35
3710;2;1;5;403;205;55;468
3711;2;3;3;401;204;62;378
3712;2;1;5;402;201; 6;518
3713;2;3;5;395;212;70;510
3714;2;3;2;407;286;60;456
3715;2;1;3;404;204; 4;532
3716;2;2;2;406;302;56;319
3717;2;2;3;408;223;58;472
3718;2;3;5;397;192;73;354
3719;2;2;3;398;216; 2;431
3720;2;3;1;396;170; 3; 22
3721;2;2;2;403;315;66;482
3722;2;2;4;398;285;54;304
3723;2;2;5;401;236;72;397
3724;2;1;1;403;193;53;359
3725;2;2;5;401;239;71;310
3726;2;1;4;406;258;63;329
3727;2;1;3;398;198;52;386
3728;2;2;1;407;213; 3;550
3729;2;1;5;405;226;73;330
3730;2;3;3;393;205;74;317
3731;2;1;4;401;266;59;321
3732;2;2;5;396;242;65;541
3733;2;1;2;410;271;57;420
3734;2;2;4;414;289;59;522
3735;2;2;5;401;228;51;306
3736;2;1;3;391;197;69;450
3737;2;2;5;396;241;73;366
3738;2;1;3;401;216; 4;342
3739;2;2;2;402;324; 3; 25
3740;2;2;5;399;229;74;357
3741;2;1;5;408;225;10;330
3742;2;1;1;398;191;57;537
3743;2;3;3;398;204; 9;471
3744;2;2;5;398;242;54; 41
3745;2;2;3;409;237; 2;541
3746;2;1;2;402;280;53;440
3747;2;2;2;400;295;51;533
3748;2;2;2;399;310; 2;546
3749;2;3;5;405;208;64;476
3750;2;1;3;399;196;52;534
3751;2;2;5;393;231;75; 12
3752;2;1;5;405;202; 4;387
3753;2;2;4;404;279;72;305
3754;2;1;2;405;282;70;326
3755;2;3;1;392;194;73;333
3756;2;2;4;406;295; 1;335
3757;2;3;1;399;203;54;512
3758;2;3;4;402;256; 9;489
3759;2;2;3;405;237;60;510
3760;2;2;1;402;225;69;447
3761;2;2;5;403;243;51;331
3762;2;2;2;408;309;75;489
3763;2;2;4;404;286; 3;326
3764;2;3;2;401;293;59;529
3765;2;2;5;398;226;58;396
3766;2;3;5;406;227; 3;458
3767;2;1;5;405;229; 7;522
3768;2;2;4;404;284; 9;405
3769;2;1;3;398;203;64;440
3770;2;3;5;400;224; 6;426
3771;2;3;3;396;214;73;495
3772;2;2;1;404;218;52;533
3773;2;2;2;394;300;75; 25
3774;2;2;5;398;224; 9; 17
3775;2;2;5;398;236;71;500
3776;2;2;5;402;232;51;531
3777;2;2;5;402;246;68; 28
3778;2;3;4;400;240;74;319
3779;2;2;5;396;223;68;384
3780;2;1;5;401;211; 4;444
3781;2;1;1;398;174; 5;533
3782;2;1;1;399;201;72;515
3783;2;1;2;404;285; 8; 14
3784;2;3;2;401;301;51;318
3785;2;3;2;401;282;72; 47
3786;2;2;4;406;278;54;493
3787;2;2;1;398;232;75;361
3788;2;2;5;397;244;59;543
3789;2;2;4;401;287; 7;448
3790;2;3;5;411;214;71;462
3791;2;2;1;406;227;66;429
3792;2;3;4;404;260;58;450
3793;2;3;2;396;290; 1;340
3794;2;2;1;397;228;60;509
3795;2;3;2;401;294;72;321
3796;2;1;5;411;219;63;464
3797;2;3;2;398;289;64;302
3798;2;3;4;396;235;67;363
3799;2;2;1;413;225; 9;355
3800;2;1;4;399;240; 3;513
3801;2;1;3;394;175;51;470
3802;2;1;4;399;246;72;343
3803;2;1;3;403;203;74;376
3804;2;2;4;404;286; 6; 49
3805;2;1;4;390;246;58;466
3806;2;3;1;403;203;73;337
3807;2;1;3;401;199;51;466
3808;2;2;5;408;248;54;435
3809;2;2;2;391;289; 5;313
3810;2;1;1;397;203; 9; 16
3811;2;2;4;389;254;60;504
3812;2;3;5;409;224;68;470
3813;2;1;2;397;287;73;548
3814;2;3;2;400;294; 6;404
3815;2;2;5;409;259;58;508
3816;2;2;4;408;275; 1;380
3817;2;3;1;395;201; 4;303
3818;2;2;5;397;246;64;515
3819;2;3;2;399;289;64; 22
3820;2;3;3;398;197;58;514
3821;2;3;4;406;261;66;386
3822;2;2;1;406;229;65;386
3823;2;2;5;401;240;66;458
3824;2;3;5;403;211;73;416
3825;2;2;3;392;226;59;343
3826;2;2;4;408;299; 7;437
3827;2;3;3;396;190;53; 45
3828;2;1;2;398;280;58;498
3829;2;3;5;397;215;67;302
3830;2;3;2;398;274;69;489
3831;2;2;1;396;218; 6;447
3832;2;3;1;404;194; 7;457
3833;2;1;2;392;270;54;355
3834;2;1;2;400;275;56;511
3835;2;2;5;401;241;67;345
3836;2;1;4;400;241; 2;431
3837;2;3;4;396;246;56;344
3838;2;2;4;398;274;72;505
3839;2;2;4;397;278;66;539
3840;2;3;2;399;285; 7;442
3841;2;1;2;394;286;69;439
3842;2;2;4;401;292;58;392
3843;2;3;2;403;280; 4; 14
3844;2;2;4;400;283;72;508
3845;2;3;1;403;216;75;333
3846;2;1;4;399;272;67; 50
3847;2;1;2;399;286; 8;505
3848;2;3;1;391;192;63; 41
3849;2;1;3;400;207;56;399
3850;2;2;4;406;271; 9;348
3851;2;3;4;394;268; 1;447
3852;2;2;5;397;229;69;308
3853;2;2;5;401;220;53; 21
3854;2;2;1;402;225; 6;436
3855;2;3;4;407;264;62;476
3856;2;1;2;395;287;58;364
3857;2;2;5;394;251;61;454
3858;2;3;3;401;179; 5;476
3859;2;1;1;393;177;67;342
3860;2;3;2;400;284;72;306
3861;2;2;1;406;216;58;396
3862;2;3;5;399;206;66;431
3863;2;2;4;411;292; 3;449
3864;2;2;3;395;230;51;439
3865;2;2;1;405;236;63;407
3866;2;3;1;394;203; 7;314
3867;2;1;2;399;269;70; 37
3868;2;1;5;399;216; 7; 20
3869;2;1;4;398;241;53;484
3870;2;1;5;392;205; 7;546
3871;2;2;2;401;300;55;362
3872;2;2;3;401;226; 4; 47
3873;2;1;1;408;197; 7;336
3874;2;2;2;395;305;66;331
3875;2;2;1;407;211;58; 22
3876;2;3;1;407;219;51;368
3877;2;1;4;404;247;63; 35
3878;2;1;4;400;243; 7;467
3879;2;1;4;400;250;63;315
3880;2;3;4;399;251;58; 45
3881;2;2;4;411;284;69; 12
3882;2;3;4;412;274; 9;449
3883;2;2;3;398;216; 2;411
3884;2;2;4;405;290;72; 44
3885;2;3;1;396;203;71;354
3886;2;3;2;401;301;64;415
3887;2;2;4;396;299;65;399
3888;2;3;5;394;215; 7; 29
3889;2;2;4;404;256;73;462
3890;2;3;5;397;212;67;315
3891;2;3;5;396;212; 8;307
3892;2;2;3;400;211;66;540
3893;2;2;1;399;198;70;359
3894;2;2;5;399;212;56;442
3895;2;3;4;399;254;56; 40
3896;2;1;5;396;212;53;320
3897;2;3;5;392;201; 6;406
3898;2;2;2;398;309;57;524
3899;2;2;2;400;313;10;315
3900;2;3;2;403;282;71; 18
3901;2;2;2;392;309; 2;311
3902;2;1;3;392;211; 3;439
3903;2;1;1;406;210; 1;460
3904;2;2;4;400;268; 9;446
3905;2;2;2;405;304;10;471
3906;2;1;1;398;199;70;401
3907;2;3;5;399;213;57;315
3908;2;3;5;405;221;68;449
3909;2;2;5;396;243;56;387
3910;2;3;4;398;254;68;390
3911;2;3;5;398;206;70;375
3912;2;1;5;396;207;70;359
3913;2;1;2;406;317; 8;482
3914;2;1;5;401;226;74;498
3915;2;2;2;407;306;62;414
3916;2;3;1;397;197;67;320
3917;2;2;1;405;215;54;510
3918;2;1;3;396;207; 2;408
3919;2;1;1;406;178;53;420
3920;2;3;2;397;273;56;333
3921;2;3;3;396;221;61;535
3922;2;2;3;398;224;65;446
3923;2;3;2;401;296;52;410
3924;2;3;2;414;323; 2;320
3925;2;1;1;404;188; 1;474
3926;2;1;1;401;199;61;340
3927;2;2;3;412;228;70;458
3928;2;1;3;407;229;55;416
3929;2;3;1;399;208; 9;499
3930;2;3;4;401;259;74; 29
3931;2;2;1;404;214; 1;432
3932;2;1;1;402;192;59;492
3933;2;3;4;404;259;58;449
3934;2;3;2;402;288;74;372
3935;2;2;4;409;285;53;433
3936;2;3;4;405;265;53;532
3937;2;1;1;394;182;67;392
3938;2;1;3;407;208;67;549
3939;2;3;5;394;212;56;411
3940;2;2;1;399;203;65; 29
3941;2;2;4;392;266;72;533
3942;2;1;5;392;221;64;347
3943;2;3;3;402;205; 5;411
3944;2;2;4;390;265;67;301
3945;2;3;5;393;194;70;500
3946;2;1;1;393;192;75;421
3947;2;1;3;407;206;59;543
3948;2;1;5;396;210;73;509
3949;2;3;5;395;221;55;430
3950;2;3;3;396;210; 3;387
3951;2;2;1;407;226;69; 38
3952;2;1;2;400;279; 7;449
3953;2;2;4;402;288;53;475
3954;2;2;3;407;260;61;501
3955;2;1;5;400;222; 6; 38
3956;2;2;2;389;302;71;389
3957;2;1;3;397;199;58;361
3958;2;3;5;395;227;66;343
3959;2;2;4;393;284;68;503
3960;2;1;1;411;209;61; 41
3961;2;1;5;405;226;67;549
3962;2;1;5;402;211; 7; 36
3963;2;3;5;403;238;73;442
3964;2;2;4;404;300;60;505
3965;2;2;4;404;282;73;490
3966;2;3;2;406;306; 5;408
3967;2;3;4;396;267;74;503
3968;2;2;3;408;247;59;426
3969;2;2;4;403;301;61;395
3970;2;3;3;401;211; 2;501
3971;2;2;1;382;211;10;549
3972;2;1;1;396;189; 5;393
3973;2;1;4;402;259;71;389
3974;2;1;4;402;251; 6;359
3975;2;3;3;408;218;64;527
3976;2;2;5;399;257; 7;537
3977;2;2;2;392;307;54;540
3978;2;1;5;392;215;71;425
3979;2;3;4;393;258;66;455
3980;2;3;4;401;253;68;497
3981;2;3;1;403;188;72;549
3982;2;2;5;402;233;51;360
3983;2;2;2;395;299;52;547
3984;2;1;1;403;204;52; 26
3985;2;3;3;403;218;68;518
3986;2;1;4;406;254;63;301
3987;2;3;1;392;204;70;375
3988;2;1;3;400;209;55;339
3989;2;2;2;415;309;71;453
3990;2;3;2;398;282;54; 25
3991;2;1;2;394;278; 9;338
3992;2;2;1;399;207; 7; 49
3993;2;1;2;403;310;65;320
3994;2;3;5;397;217; 9;504
3995;2;1;5;403;193;67;356
3996;2;3;3;407;211;68;398
3997;2;1;3;399;206;55;318
3998;2;3;1;397;189;56;327
3999;2;2;5;399;256;61;525
4000;2;1;4;400;242;65;476
4001;2;3;1;400;199;69; 15
4002;2;2;4;401;273; 6;534
4003;2;1;4;399;240;73; 23
4004;2;1;2;409;276;57; 50
4005;2;2;4;402;276; 1; 50
4006;2;3;1;398;202;55;465
4007;2;1;1;407;196;75;431
4008;2;1;5;405;221; 6;364
4009;2;3;2;407;302;56;503
4010;2;2;5;404;227; 6;392
4011;2;1;4;401;250;72;461
4012;2;2;3;407;246;62;526
4013;2;2;5;394;227;67;340
4014;2;1;1;403;207;59;478
4015;2;3;4;399;255;55; 33
4016;2;3;2;402;290;53;526
4017;2;1;3;410;199;51;492
4018;2;3;4;405;283; 1;413
4019;2;2;1;393;223; 4;536
4020;2;3;2;398;281;57;415
4021;2;2;3;403;229; 3; 28
4022;2;2;1;397;204;65;372
4023;2;1;3;400;200;71;510
4024;2;3;5;407;206; 6;547
4025;2;1;2;410;290;57; 48
4026;2;1;5;408;210;53;415
4027;2;1;3;403;217; 6;357
4028;2;2;1;399;226;59;477
4029;2;2;3;406;239;10;303
4030;2;1;4;406;278;60;356
4031;2;2;4;396;257; 9;415
4032;2;1;5;406;220;68;393
4033;2;3;5;402;241;69;420
4034;2;2;2;404;303;60;512
4035;2;3;5;398;215; 5; 33
4036;2;2;3;399;228; 4;369
4037;2;3;3;401;217;74;487
4038;2;1;3;408;217;73;479
4039;2;1;2;403;294;52;360
4040;2;2;4;411;279;75;330
4041;2;2;4;399;259;51;472
4042;2;2;3;407;216;10;453
4043;2;2;1;392;198;69;420
4044;2;3;1;403;208; 2;360
4045;2;1;5;403;217;74;466
4046;2;3;1;410;202;10;355
4047;2;3;1;400;213; 2;370
4048;2;1;4;402;241;74;504
4049;2;1;5;398;225;70;541
4050;2;2;4;399;280; 1;441
4051;2;2;1;405;222;57;339
4052;2;1;4;405;259;63;392
4053;2;3;1;402;205; 3;305
4054;2;3;5;394;220; 3;374
4055;2;1;2;405;273;10;419
4056;2;2;2;395;307;64;311
4057;2;2;4;405;272; 2;305
4058;2;1;2;400;277;53;322
4059;2;3;4;399;273; 8;520
4060;2;3;5;397;219; 8;472
4061;2;1;2;395;275;75;384
4062;2;3;4;405;263;56;313
4063;2;2;2;401;313; 6;315
4064;2;3;2;394;289; 8;524
4065;2;1;3;394;220; 1;431
4066;2;2;2;396;289;73;360
4067;2;1;2;394;261;52;310
4068;2;1;2;399;285;71;376
4069;2;1;2;399;298;71;516
4070;2;2;4;402;280;72;351
4071;2;1;5;398;211;58;363
4072;2;1;4;397;267;64;478
4073;2;1;4;408;265; 4;489
4074;2;2;5;408;239;56;514
4075;2;1;2;394;282; 1;345
4076;2;2;2;404;311;58;349
4077;2;3;2;400;271; 9;408
4078;2;2;5;404;244; 2;535
4079;2;3;5;404;219;69;357
4080;2;1;4;405;262; 3;426
4081;2;1;1;394;190;56;473
4082;2;1;2;397;280; 3;544
4083;2;3;5;403;236;63;500
4084;2;3;2;398;274;74;354
4085;2;3;5;400;214;56;466
4086;2;2;2;399;314;51;363
4087;2;1;5;397;225;55;538
4088;2;1;5;413;206;70;435
4089;2;3;1;399;216;61;462
4090;2;2;3;403;226;66; 13
4091;2;1;5;397;208; 2;546
4092;2;3;4;395;244; 7; 22
4093;2;3;5;396;209; 1;359
4094;2;1;2;408;301;55;368
4095;2;2;3;405;229;67; 25
4096;2;3;3;395;210;58;543
4097;2;3;5;396;207;60;360
4098;2;2;5;397;231;74;522
4099;2;1;1;405;213; 1;391
4100;2;3;5;388;217;59;367
4101;2;2;3;401;242;54;319
4102;2;3;4;391;256;59; 31
4103;2;2;2;393;305;71; 50
4104;2;2;4;397;283; 1;442
4105;2;2;5;402;246; 5;410
4106;2;2;1;404;221;56;539
4107;2;2;4;398;264;67;316
4108;2;1;4;401;249;72;466
4109;2;1;3;399;203;60;378
4110;2;2;3;415;234;59;428
4111;2;2;1;399;217;69; 13
4112;2;3;3;395;218;61;484
4113;2;2;2;419;323;73;328
4114;2;3;1;405;188;53;429
4115;2;2;1;398;226;10; 46
4116;2;2;2;409;308;54;474
4117;2;1;4;407;276;62;428
4118;2;3;3;395;200; 6;538
4119;2;2;5;401;268;61;475
4120;2;2;1;399;218;69;432
4121;2;3;3;395;210; 7;420
4122;2;3;3;393;212; 6;415
4123;2;2;4;412;274;63;419
4124;2;1;5;401;214;58;509
4125;2;2;2;413;312;66;470
4126;2;1;4;405;276;59;520
4127;2;1;5;402;207;68;389
4128;2;3;4;404;261;57; 38
4129;2;1;4;392;254;75;329
4130;2;2;4;401;295; 7;303
4131;2;3;2;403;297;54;323
4132;2;2;1;404;214;71;459
4133;2;3;3;407;231; 1;347
4134;2;2;3;390;220;66; 20
4135;2;1;4;401;252;61;362
4136;2;2;1;390;232;65;385
4137;2;2;1;401;210;75;392
4138;2;1;2;401;300; 8;329
4139;2;2;2;394;317;61;461
4140;2;3;1;404;194;67;363
4141;2;3;2;405;291;64;359
4142;2;3;3;405;211;70;427
4143;2;3;3;394;209; 1;427
4144;2;3;1;399;198; 6;369
4145;2;2;3;402;245;61;336
4146;2;2;4;394;268;73;322
4147;2;3;1;394;204;52;524
4148;2;2;3;400;224; 4;544
4149;2;1;1;402;199;70;441
4150;2;3;4;399;278;72;435
4151;2;1;1;399;181; 5;376
4152;2;1;1;401;187;53;333
4153;2;1;5;403;214;75;333
4154;2;3;5;388;223;59;437
4155;2;2;2;396;302;64; 19
4156;2;2;5;404;251;64;524
4157;2;2;5;401;237; 7;340
4158;2;2;2;404;309;61;478
4159;2;3;5;404;223; 8;517
4160;2;2;4;398;272;59;318
4161;2;2;3;392;221;52; 31
4162;2;3;5;397;215;65;343
4163;2;3;1;402;197;57; 28
4164;2;2;1;404;206; 4;527
4165;2;1;5;391;211;59;303
4166;2;3;2;402;308; 1;352
4167;2;3;5;393;222;56; 30
4168;2;1;3;398;199;68;328
4169;2;2;3;396;208;73;409
4170;2;3;4;391;249;69;444
4171;2;1;1;404;187;63;470
4172;2;2;5;404;243;61;491
4173;2;3;2;396;284;55;330
4174;2;2;1;403;248; 1;388
4175;2;1;3;401;202; 5; 40
4176;2;2;4;401;284;63;362
4177;2;1;2;397;294;63;332
4178;2;2;5;408;242;54;513
4179;2;3;5;409;235;56;496
4180;2;2;5;404;243;72;320
4181;2;1;1;402;202; 8;345
4182;2;2;2;398;307;63;414
4183;2;1;2;401;273;51;377
4184;2;2;4;395;266;62;483
4185;2;1;4;407;265;72; 32
4186;2;1;3;393;207;73; 28
4187;2;2;2;404;309; 4;368
4188;2;1;2;398;282;73;439
4189;2;2;3;398;214;65; 35
4190;2;2;4;399;251; 2; 25
4191;2;2;5;405;242; 7;351
4192;2;1;5;398;210;59;320
4193;2;2;4;392;263;62;397
4194;2;1;3;403;204; 2;369
4195;2;2;3;411;233; 3;313
4196;2;2;4;393;262;70;452
4197;2;2;1;400;207; 2; 13
4198;2;2;1;401;210;70;473
4199;2;3;3;400;212; 4;455
4200;2;1;2;400;277;57;306
4201;2;3;2;400;285; 3;313
4202;2;2;5;399;221; 2;499
4203;2;2;1;413;229;52;538
4204;2;1;5;412;225;65;546
4205;2;1;3;411;210;54;470
4206;2;1;5;404;218;60;512
4207;2;2;3;394;230; 6;540
4208;2;1;1;407;210;69;519
4209;2;1;2;398;281;57;496
