Id;sex;slh;hrd;age;cw;day;hum
2620;2;1;1;397,9709;206;29;-1,0
2621;2;2;1;408,0567;217;22;-0,2
2622;2;1;5;396,2328;221; 9;-1,1
2623;2;3;4;401,6920;248; 5; 1,0
2624;2;2;4;400,3190;279;16;-1,2
2625;2;3;2;400,6386;295; 6; 0,6
2626;2;2;3;393,2953;216;26; 0,1
2627;2;2;4;404,4407;284;17;-0,8
2628;2;1;5;399,1303;222; 6;-0,6
2629;2;2;4;397,1493;254; 9;-0,7
2630;2;2;3;407,3938;223;12;-0,1
2631;2;1;4;404,2276;258; 5; 1,9
2632;2;2;1;396,0044;207;29; 0,6
2633;2;3;2;401,9183;290;19;-0,4
2634;2;2;1;403,0322;222; 9; 1,2
2635;2;3;5;398,4898;225;11;-2,4
2636;2;1;4;406,2632;266;30;-0,5
2637;2;2;4;390,2951;277;18; 1,3
2638;2;2;4;399,6889;292; 1;-0,7
2639;2;3;1;402,8504;203;15; 0,1
2640;2;3;3;398,6733;211; 3;-0,5
2641;2;1;3;397,5142;209;10; 0,4
2642;2;1;2;399,0384;278;15;-0,6
2643;2;3;5;404,3666;229; 1;-0,3
2644;2;3;2;402,4240;283;30; 1,3
2645;2;3;3;400,7006;200;26;-2,2
2646;2;3;4;397,5871;281; 6;-0,7
2647;2;3;3;389,4710;193; 9;-0,6
2648;2;2;5;403,5435;238;10; 0,8
2649;2;2;4;406,4403;288;12;-0,8
2650;2;2;1;398,8043;214; 3; 0,4
2651;2;3;1;399,4864;190;16; 0,6
2652;2;3;2;402,6212;293; 2;-0,9
2653;2;3;3;392,4106;207;15;-0,6
2654;2;1;1;400,4383;197;20;-0,8
2655;2;2;5;404,8070;238;11;-2,4
2656;2;1;1;395,6085;182; 9; 0,1
2657;2;1;3;403,0669;212; 2; 0,3
2658;2;2;5;405,9084;237;25; 1,6
2659;2;1;2;407,1687;304;22; 0,7
2660;2;2;3;400,5499;236;24; 1,7
2661;2;2;1;402,0941;228;13;-1,1
2662;2;2;4;406,5239;286;10; 0,6
2663;2;3;5;392,7644;226;13;-0,8
2664;2;1;5;408,6658;226; 6; 2,2
2665;2;3;5;392,7570;215; 7;-0,7
2666;2;3;5;408,2627;214;21;-1,0
2667;2;2;2;397,7045;316;15;-0,1
2668;2;3;1;396,1263;194;21;-0,5
2669;2;2;5;400,8296;236; 6;-1,8
2670;2;2;4;397,9164;280;13; 0,0
2671;2;2;3;405,8644;242;11; 1,7
2672;2;1;4;403,4216;264; 9;-0,8
2673;2;3;5;399,9207;212; 6; 1,5
2674;2;2;1;395,9297;221; 2; 0,8
2675;2;2;4;394,8997;273;26;-0,6
2676;2;2;4;399,8263;273; 4;-0,7
2677;2;1;2;399,0077;283;27;-0,1
2678;2;3;3;409,1286;214;12;-0,3
2679;2;1;2;397,9458;279; 8; 1,2
2680;2;1;4;403,4017;252;25;-1,1
2681;2;1;5;400,0791;229;10;-1,9
2682;2;2;5;407,9781;249;29; 1,1
2683;2;1;4;404,4234;262;13; 0,0
2684;2;1;2;400,4054;291;16; 1,1
2685;2;3;5;403,3432;220;15; 0,2
2686;2;1;4;393,5955;250; 4; 0,0
2687;2;2;5;398,1951;249;18; 1,1
2688;2;3;5;404,4390;219;30;-1,5
2689;2;2;4;390,9256;267;29; 1,0
2690;2;2;4;414,8324;291;13; 0,3
2691;2;3;3;404,7288;204;30;-0,7
2692;2;3;5;393,2866;214; 1;-1,0
2693;2;1;1;402,0654;198; 1;-0,1
2694;2;1;5;397,4157;222; 3;-1,5
2695;2;1;1;404,9069;187;17;-2,3
2696;2;1;2;395,8421;266;17; 1,5
2697;2;3;3;406,2094;217; 1;-1,7
2698;2;1;2;400,6860;292;23; 0,1
2699;2;2;5;403,3900;228;23;-2,2
2700;2;2;4;405,7207;282;25; 0,4
2701;2;1;1;399,0202;190; 1;-0,1
2702;2;1;3;398,0551;196;25;-0,7
2703;2;3;4;398,1240;258; 2;-0,3
2704;2;1;2;407,1791;292;14; 0,6
2705;2;2;2;395,8774;301;30; 1,9
2706;2;3;2;409,7672;301;28; 1,0
2707;2;3;5;392,6067;208;23;-2,4
2708;2;3;5;399,0237;227;17;-1,6
2709;2;3;5;392,6796;223; 9;-0,3
2710;2;1;2;394,5217;286;29; 1,0
2711;2;3;4;400,8776;261; 7;-1,0
2712;2;3;1;392,5593;195;18; 2,8
2713;2;2;5;392,0212;237;13; 0,2
2714;2;2;3;399,8984;224;29; 1,8
2715;2;1;1;398,5400;191;18;-0,9
2716;2;2;5;402,6608;234;17;-0,9
2717;2;2;1;394,9133;208;15; 1,8
2718;2;1;4;400,6940;264;30;-0,5
2719;2;2;2;403,2593;303;18; 0,4
2720;2;3;4;402,7767;257;28; 0,2
2721;2;1;5;396,8511;213;28; 1,2
2722;2;2;1;411,1219;219;11; 0,1
2723;2;2;5;397,0076;233;27;-0,4
2724;2;2;3;398,2045;229;29; 1,7
2725;2;2;2;384,6375;285;13;-0,2
2726;2;3;2;407,0297;296; 7;-0,3
2727;2;2;5;399,5780;228;12; 0,8
2728;2;3;3;398,3865;206;24; 0,6
2729;2;1;3;404,8913;209;27; 0,6
2730;2;1;5;389,8995;202;20;-1,3
2731;2;2;1;399,0111;207;10;-1,3
2732;2;3;2;413,1444;308;12; 1,0
2733;2;3;4;397,6451;247;26; 0,7
2734;2;2;3;403,2283;230;14; 2,2
2735;2;2;5;397,7503;239;23; 1,5
2736;2;1;5;408,9625;218;11;-0,1
2737;2;1;3;391,0938;194;30; 0,4
2738;2;2;4;391,7028;280;14; 0,7
2739;2;3;1;402,3656;203; 7; 0,7
2740;2;2;3;406,4755;231; 6; 0,7
2741;2;3;5;402,1846;210;29;-1,1
2742;2;1;4;405,0365;260;19; 1,6
2743;2;1;1;394,3648;209;20;-0,9
2744;2;1;1;400,3829;204;18;-0,1
2745;2;1;5;398,3753;204;27; 2,5
2746;2;2;4;406,2476;278;25; 0,7
2747;2;1;2;399,5553;290;12;-0,5
2748;2;2;3;403,0371;235; 5;-0,2
2749;2;3;4;404,3306;260;13;-0,6
2750;2;3;3;404,6141;188;22;-0,1
2751;2;2;5;398,6175;262;16; 0,5
2752;2;3;1;404,4629;201; 2;-0,8
2753;2;3;3;395,6487;202;29; 0,0
2754;2;2;3;404,4121;226;19; 0,9
2755;2;3;2;391,1076;287;27; 0,2
2756;2;3;5;389,9472;206; 9; 0,0
2757;2;3;1;388,9464;189; 1;-1,1
2758;2;2;4;401,5294;278;19; 0,3
2759;2;1;1;402,1381;187;23;-0,7
2760;2;1;2;405,7387;299; 5; 0,7
2761;2;1;3;404,3719;207;20;-0,1
2762;2;1;5;399,3300;214; 7;-0,8
2763;2;1;5;408,7641;224;23; 0,4
2764;2;2;5;404,0266;231;13; 1,8
2765;2;2;3;405,2427;227;16;-1,1
2766;2;3;2;398,1634;290;26;-0,2
2767;2;2;2;396,9767;307;27; 0,1
2768;2;2;3;400,8587;239; 7; 1,1
2769;2;1;5;397,9803;212;24; 0,3
2770;2;3;5;397,1021;208; 2;-0,4
2771;2;1;4;403,0037;254; 9; 0,7
2772;2;2;3;409,2375;232;22; 1,3
2773;2;3;1;400,3329;197;21;-0,2
2774;2;2;2;401,9841;317; 1;-1,6
2775;2;1;1;410,0527;204;17; 1,3
2776;2;1;4;393,2055;253; 4;-0,9
2777;2;3;2;399,6941;295; 6; 2,4
2778;2;1;2;396,5550;283;30; 1,8
2779;2;1;3;397,0879;203;30;-0,5
2780;2;2;1;398,4451;219;29;-1,6
2781;2;2;2;388,7883;300; 2;-0,7
2782;2;3;3;401,1304;214;30;-1,0
2783;2;1;3;408,8333;213;25; 1,4
2784;2;2;3;398,0273;218; 3; 2,0
2785;2;1;4;392,8154;252;29; 0,9
2786;2;1;4;393,9689;262; 4;-0,5
2787;2;1;4;400,4557;259; 5;-0,3
2788;2;2;4;398,1743;267;14;-1,3
2789;2;2;2;390,7686;303;21; 0,0
2790;2;1;3;389,9834;205; 2; 0,5
2791;2;3;5;398,9130;220;16; 0,2
2792;2;1;5;409,0014;221; 4; 0,6
2793;2;2;1;398,3153;214; 2; 1,9
2794;2;1;1;397,4928;189;20;-0,5
2795;2;1;3;406,4612;212;26; 0,8
2796;2;1;3;397,8461;201;11; 1,4
2797;2;3;5;403,0258;204;15;-0,4
2798;2;1;4;397,0429;251;10;-1,3
2799;2;3;5;403,4487;219; 4; 0,4
2800;2;2;3;410,2812;237;10; 0,1
2801;2;2;5;401,0525;238; 5;-1,7
2802;2;2;4;404,0236;287;22; 0,3
2803;2;1;5;388,2340;196; 5; 0,7
2804;2;3;2;397,2527;273;30;-0,8
2805;2;3;5;390,7673;213; 2; 1,8
2806;2;3;4;397,2551;245;11; 1,7
2807;2;2;5;397,0746;234;13; 1,2
2808;2;3;2;404,5029;284; 9;-0,6
2809;2;2;4;394,1037;278;27; 0,6
2810;2;1;1;401,1959;194;23; 0,5
2811;2;2;5;400,5997;250; 4;-1,6
2812;2;2;5;396,5496;233;26; 1,2
2813;2;1;5;406,2509;222; 8;-0,1
2814;2;2;1;396,8181;206;16; 0,2
2815;2;2;2;404,6781;305;28; 0,0
2816;2;2;2;405,5468;306; 4; 1,1
2817;2;1;5;401,3711;204;24;-0,1
2818;2;1;1;398,9881;197;15;-0,4
2819;2;2;5;399,4377;231;19; 0,8
2820;2;2;1;391,5518;213;19; 0,4
2821;2;3;2;401,0342;299;15;-0,7
2822;2;1;1;402,5025;183; 2; 1,7
2823;2;1;2;408,7730;292;15; 0,1
2824;2;3;5;400,4567;224;22;-1,6
2825;2;1;1;399,2777;193;26; 0,1
2826;2;1;3;391,0392;196; 3; 1,2
2827;2;3;3;392,7121;204; 7; 0,3
2828;2;2;4;407,1272;280; 8;-0,2
2829;2;1;4;400,9461;246;30;-0,7
2830;2;1;5;393,3973;213; 8; 0,3
2831;2;2;3;394,9011;212;21; 0,3
2832;2;1;4;410,4713;261;27;-0,5
2833;2;1;4;390,1971;236;27;-0,8
2834;2;3;3;396,2487;195;22;-1,2
2835;2;2;2;397,2361;296;24; 1,0
2836;2;2;4;401,4709;276;28; 0,8
2837;2;1;4;405,0705;256; 8;-0,8
2838;2;3;4;398,9051;266;26;-1,8
2839;2;1;3;398,6809;208;27; 0,4
2840;2;2;3;411,3094;234;29;-1,1
2841;2;1;3;400,8787;193; 4; 1,2
2842;2;2;4;406,8908;281;30; 0,1
2843;2;1;5;400,3947;230; 9; 0,7
2844;2;1;5;398,5998;214; 9;-0,9
2845;2;1;4;404,3487;243;22;-0,8
2846;2;3;2;396,5712;298;16; 1,2
2847;2;2;1;405,6681;215; 7; 2,4
2848;2;2;4;395,5407;285;25;-1,1
2849;2;2;1;405,7288;221;23;-0,4
2850;2;2;4;386,5997;256;27; 0,3
2851;2;1;2;395,1959;285;23;-0,8
2852;2;3;4;397,5287;261;21;-0,9
2853;2;2;3;399,5719;236; 7; 0,4
2854;2;1;1;394,4504;200;25; 1,3
2855;2;2;4;396,0351;273;24;-0,4
2856;2;3;2;394,8136;285;30;-0,9
2857;2;3;2;397,8789;269; 3; 0,2
2858;2;3;5;392,1171;211;27; 0,4
2859;2;2;3;410,3329;238;17; 0,1
2860;2;3;5;404,7204;222;10; 0,5
2861;2;3;5;400,2998;210;30;-2,0
2862;2;3;2;405,9779;295;16; 0,5
2863;2;1;4;406,0821;261; 7;-0,8
2864;2;1;2;396,1658;293;26;-0,4
2865;2;2;1;409,6316;224;12;-1,1
2866;2;2;4;399,3391;293;14;-0,5
2867;2;1;5;402,4040;221;26; 0,0
2868;2;2;1;388,8862;228;24; 1,2
2869;2;1;3;399,0900;196; 3;-0,6
2870;2;2;5;392,8095;232; 7;-0,8
2871;2;3;1;397,1725;189; 6;-0,3
2872;2;2;3;399,7116;223;22;-0,1
2873;2;2;3;394,7887;219;23; 0,7
2874;2;3;1;407,2567;206; 1; 0,3
2875;2;1;3;408,6421;206;19;-1,1
2876;2;2;5;403,3926;241; 4; 0,5
2877;2;1;1;400,1279;193;28;-0,1
2878;2;2;4;398,1739;278; 7; 0,4
2879;2;3;4;407,1661;262;19;-0,7
2880;2;3;2;398,1286;279;14; 1,5
2881;2;2;4;402,5920;281; 1; 0,1
2882;2;1;4;395,6186;244; 2;-0,7
2883;2;1;3;398,3825;207; 3;-0,3
2884;2;1;5;404,2017;208;28; 0,5
2885;2;1;3;410,3332;211;20;-0,3
2886;2;3;1;398,1039;213; 1; 1,3
2887;2;3;3;409,4838;212;25; 0,0
2888;2;1;1;404,5903;198;29;-1,3
2889;2;2;1;401,2830;221; 9;-0,9
2890;2;2;1;401,8393;223; 6;-0,5
2891;2;2;3;393,3141;221;30; 0,3
2892;2;1;5;404,6684;227;22; 2,3
2893;2;2;4;394,8305;282;24;-1,5
2894;2;2;5;405,8386;241;26;-0,9
2895;2;2;3;395,0042;232;19;-0,8
2896;2;1;3;409,1136;205;30;-2,5
2897;2;2;1;394,5722;220; 3;-1,2
2898;2;3;2;398,8655;278; 7;-0,2
2899;2;3;5;395,7965;228;15;-1,6
2900;2;3;1;399,9924;197; 9; 0,0
2901;2;1;2;403,3214;283;17; 1,5
2902;2;3;1;400,0948;211;20; 0,8
2903;2;3;3;411,6642;235;14;-1,5
2904;2;2;1;397,0932;214;22;-0,6
2905;2;3;2;403,8250;295; 2; 0,8
2906;2;1;3;410,9644;212;21;-1,6
2907;2;3;1;390,0224;179;25;-0,9
2908;2;1;4;384,5140;238;24;-0,1
2909;2;2;4;401,1585;275;20; 0,1
2910;2;2;5;392,5900;247; 3;-0,7
2911;2;3;4;406,0264;277;30; 0,8
2912;2;3;1;402,8387;196;27; 0,2
2913;2;2;5;396,0059;233;23; 1,4
2914;2;2;4;406,9758;288;11; 1,9
2915;2;1;1;393,1850;210;20; 1,1
2916;2;2;5;395,1636;230;25;-0,1
2917;2;1;2;393,9219;266;23; 0,5
2918;2;2;5;407,7815;248;18; 0,1
2919;2;2;1;399,2992;224; 5;-0,7
2920;2;1;2;404,3781;281;10; 0,6
2921;2;1;5;406,6867;240;30;-0,1
2922;2;2;3;387,1677;215;16; 2,3
2923;2;1;3;394,3081;204;14;-0,4
2924;2;3;3;406,1188;194;30; 0,0
2925;2;1;2;392,5412;278; 4; 0,5
2926;2;1;2;392,1004;272;27; 0,6
2927;2;1;2;402,9132;295;20;-0,1
2928;2;2;4;403,9669;287; 8;-1,2
2929;2;2;5;390,8126;226;12;-1,3
2930;2;2;5;401,3809;238; 2;-0,1
2931;2;3;5;400,2558;216; 2;-0,5
2932;2;1;1;398,1809;194;19;-0,2
2933;2;1;5;398,2298;227; 3; 0,8
2934;2;1;4;403,1150;259;12; 0,9
2935;2;2;1;405,5602;231; 1; 0,4
2936;2;1;3;392,4832;191; 9; 0,2
2937;2;1;3;396,5799;209;14;-1,5
2938;2;1;5;401,4057;230;12; 0,9
2939;2;2;3;400,4930;219;23; 1,0
2940;2;3;3;403,4362;205;17; 0,8
2941;2;2;5;398,9925;229;21; 1,2
2942;2;2;5;406,3160;243;20; 0,0
2943;2;1;5;394,9950;214;28; 2,4
2944;2;1;4;402,0063;259;15;-1,4
2945;2;3;3;396,9323;205;21;-0,7
2946;2;2;5;415,4041;246; 6; 0,7
2947;2;2;4;404,5192;284;24;-0,3
2948;2;1;1;392,8533;190; 6; 0,3
2949;2;1;5;406,6585;212; 3;-0,2
2950;2;3;2;392,7056;280;19; 0,7
2951;2;3;5;398,4842;226; 9;-0,8
2952;2;3;5;394,2160;221; 8;-1,4
2953;2;2;4;412,0540;292; 5; 0,0
2954;2;3;4;403,8755;264;14; 2,6
2955;2;2;1;400,1678;225;19;-0,3
2956;2;3;2;402,3637;306;27;-0,9
2957;2;3;4;402,5596;259;28; 1,2
2958;2;3;3;398,6106;211; 9; 0,1
2959;2;3;5;409,7851;233;14;-0,5
2960;2;2;5;395,8411;230;14; 0,6
2961;2;3;5;397,3870;237;21;-1,3
2962;2;3;1;401,1648;203; 5;-0,2
2963;2;3;3;395,7972;195; 5;-0,5
2964;2;3;2;402,0717;295;27;-1,9
2965;2;1;4;395,7462;260;15;-0,8
2966;2;3;3;408,9402;210;17; 0,9
2967;2;2;3;394,2118;228;19;-1,1
2968;2;1;1;408,5371;200; 4;-0,9
2969;2;1;1;395,9571;185;17;-1,8
2970;2;2;1;401,4299;214;17; 1,0
2971;2;2;3;391,9892;218;24; 0,5
2972;2;2;2;400,5163;300;27;-0,7
2973;2;3;5;409,1461;236; 3;-0,7
2974;2;2;5;412,8119;254;22; 0,9
2975;2;3;5;403,9703;216;27; 0,4
2976;2;2;1;399,3827;214;12; 0,8
2977;2;3;5;404,2773;219;15;-0,9
2978;2;2;5;410,3215;247; 5;-1,0
2979;2;1;4;390,6872;247;26; 0,5
2980;2;3;4;395,8272;263;14;-0,6
2981;2;2;5;391,5178;231;25; 0,9
2982;2;1;1;409,2364;223;12; 0,3
2983;2;1;3;394,1605;205; 7; 0,9
2984;2;3;5;399,4309;210;15; 0,7
2985;2;2;2;394,1728;308;14;-1,2
2986;2;3;2;406,2761;288;26; 0,0
2987;2;2;1;398,5713;222; 4; 0,5
2988;2;3;5;396,5302;215; 1;-1,9
2989;2;1;3;396,4644;213;16;-1,2
2990;2;2;3;393,2813;217;25; 0,0
2991;2;2;1;404,5354;204; 6; 0,0
2992;2;2;2;409,9974;314;23; 1,7
2993;2;3;3;407,1850;207;30; 0,1
2994;2;2;5;395,5828;247; 8; 0,5
2995;2;2;3;400,5708;236;29; 0,5
2996;2;3;4;395,1603;257; 7;-2,2
2997;2;1;1;394,3965;185; 6; 0,2
2998;2;3;4;394,9003;243;14;-1,6
2999;2;3;4;391,0560;258;19;-0,2
3000;2;3;4;408,0243;272;17;-0,2
3001;2;2;3;404,2716;227;21;-1,9
3002;2;2;4;390,1874;263; 5; 2,3
3003;2;3;2;406,5787;293;28;-0,6
3004;2;1;3;406,9565;214;14; 0,4
3005;2;1;4;405,3456;264;23; 0,4
3006;2;3;5;397,5832;212; 9; 1,5
3007;2;3;5;407,8626;231; 9;-0,1
3008;2;1;4;400,7318;262; 8; 1,6
3009;2;3;4;408,6607;257;27; 0,3
3010;2;2;5;391,2631;221;28; 0,3
3011;2;1;4;393,5210;268; 2; 0,9
3012;2;1;1;397,5733;200;29;-1,1
3013;2;3;1;401,5974;200;14; 0,8
3014;2;2;5;401,8190;242; 6;-0,9
3015;2;2;4;405,8590;278; 6;-0,9
3016;2;2;5;397,4052;244;22; 0,9
3017;2;2;3;405,3261;209;26; 0,2
3018;2;3;4;405,1597;266;22;-1,1
3019;2;2;2;405,4348;309;27;-0,6
3020;2;1;3;398,9207;208;25; 0,9
3021;2;3;3;397,3293;200;22;-0,3
3022;2;2;4;404,4956;274;12; 1,3
3023;2;2;5;410,3364;249;21;-0,1
3024;2;3;5;403,4446;219; 6; 0,2
3025;2;3;3;405,8337;202;30; 0,2
3026;2;3;1;400,9882;209; 6; 0,8
3027;2;3;1;406,2997;197;19; 1,3
3028;2;1;3;412,3229;226; 5; 0,1
3029;2;3;5;400,1907;221;26; 0,8
3030;2;3;3;393,9394;200;24; 0,6
3031;2;3;4;401,1129;274;27; 1,0
3032;2;2;2;393,2466;301;13; 1,6
3033;2;1;5;399,5579;208;23; 0,1
3034;2;3;1;396,6716;202; 4; 0,6
3035;2;3;3;393,2433;212;10;-0,4
3036;2;2;5;388,7084;243;11;-0,3
3037;2;3;4;399,2482;260;29;-0,1
3038;2;3;1;389,6831;185;22;-0,3
3039;2;1;3;405,0190;207;15; 0,0
3040;2;3;1;409,2438;207; 8;-0,7
3041;2;2;5;397,6895;242;15;-0,8
3042;2;1;1;399,4560;199; 2;-1,3
3043;2;3;3;395,1588;219; 8;-0,1
3044;2;2;2;393,0959;304;27;-0,8
3045;2;1;1;407,9428;207;12;-1,7
3046;2;1;5;399,5938;216;21; 1,3
3047;2;1;3;396,5492;212;27;-0,9
3048;2;1;2;401,2307;282;24; 0,4
3049;2;3;1;411,9530;212; 3;-0,9
3050;2;2;4;409,0032;300;26;-1,5
3051;2;3;1;402,4058;194;10;-0,2
3052;2;2;1;407,0450;226;20;-1,6
3053;2;1;1;402,8481;208;18;-0,1
3054;2;2;3;406,8991;227; 5;-2,2
3055;2;1;4;393,9185;274; 1; 2,3
3056;2;1;4;403,9323;251; 7;-1,0
3057;2;2;5;401,3398;240; 2;-0,4
3058;2;1;2;401,1463;281;20;-0,3
3059;2;1;4;397,7885;274;23; 1,0
3060;2;3;5;399,5979;223;20;-0,3
3061;2;1;1;405,8082;195; 6; 0,2
3062;2;2;1;398,6694;227;12;-1,8
3063;2;3;1;398,8549;193; 7;-0,5
3064;2;3;4;397,3399;257;15;-1,1
3065;2;2;3;400,2401;231; 6;-2,6
3066;2;1;1;399,4942;188;19;-1,1
3067;2;3;4;403,4109;272;13;-0,9
3068;2;1;4;399,8290;255;21; 0,6
3069;2;1;1;395,7879;204; 8;-0,7
3070;2;2;1;403,3825;222;12; 0,5
3071;2;3;2;394,9772;284; 1; 1,0
3072;2;1;3;403,8847;207;15;-0,2
3073;2;1;4;402,0328;257;23;-3,0
3074;2;2;2;405,1919;288;29; 0,0
3075;2;2;3;409,2461;231;28;-0,3
3076;2;3;2;397,8062;293;24;-1,0
3077;2;2;3;398,3373;236;23;-0,4
3078;2;3;4;411,4234;279;23;-0,9
3079;2;3;5;405,4004;218;28; 0,6
3080;2;3;2;404,1517;305;30;-0,4
3081;2;2;4;408,2984;267;15; 0,4
3082;2;2;3;387,0801;203;26; 1,5
3083;2;1;1;394,7245;190;17;-1,1
3084;2;2;1;397,1647;222;11;-1,1
3085;2;3;4;393,7405;244;22; 0,4
3086;2;3;4;404,9802;262;23; 1,1
3087;2;2;5;404,3241;240;18;-1,6
3088;2;1;2;399,1291;279;28; 0,1
3089;2;3;3;391,4382;209;15; 0,6
3090;2;2;3;392,4041;218;12; 0,3
3091;2;2;4;391,6011;277;26; 0,7
3092;2;3;5;392,2169;226;27;-0,9
3093;2;3;5;402,1624;216;20;-1,4
3094;2;3;1;395,2027;177;19; 0,5
3095;2;3;5;393,4444;228;10; 0,5
3096;2;2;3;403,6734;229;30;-0,6
3097;2;2;4;400,9435;274; 5; 0,3
3098;2;1;4;402,0771;251;30; 2,5
3099;2;1;2;398,5502;268;11;-0,2
3100;2;1;1;399,8278;192;20; 0,6
3101;2;3;4;408,0711;259;12;-0,9
3102;2;3;4;407,1922;258;11; 1,6
3103;2;1;1;405,0652;199; 2; 1,4
3104;2;1;1;400,5044;202;28;-0,5
3105;2;1;1;401,4077;198;10; 0,6
3106;2;1;1;406,5850;196;28;-1,8
3107;2;1;5;397,9609;212;11;-0,9
3108;2;3;5;404,7138;228;19;-0,6
3109;2;1;4;401,9154;249;19;-0,7
3110;2;1;4;398,3102;254;15; 0,0
3111;2;2;4;395,7900;277;11;-0,2
3112;2;3;1;388,2404;178;28;-0,7
3113;2;1;2;396,0526;275;15;-0,7
3114;2;2;2;393,3703;305;10;-0,1
3115;2;2;5;399,6659;219;24;-0,3
3116;2;2;4;402,5984;276; 4;-0,4
3117;2;1;1;404,3575;200;16;-0,9
3118;2;2;2;413,4448;327; 9;-0,7
3119;2;2;5;389,5468;233;27;-0,6
3120;2;2;2;397,3656;309;25;-1,2
3121;2;1;3;401,7618;203;24; 0,1
3122;2;2;2;392,5491;306;21; 2,4
3123;2;1;3;400,8944;209;28; 0,5
3124;2;1;2;404,8628;293; 9;-0,7
3125;2;2;1;392,5137;217;29;-2,6
3126;2;2;4;403,5435;279; 9; 2,0
3127;2;3;4;395,7467;262; 8; 0,6
3128;2;2;5;402,9576;244;10; 1,4
3129;2;1;1;381,8697;193;23;-0,4
3130;2;1;5;403,3538;212;12; 2,5
3131;2;3;2;404,1932;292;10;-1,0
3132;2;2;5;398,6350;232;27;-0,5
3133;2;2;3;396,2016;227;23;-0,1
3134;2;3;3;398,2987;229;15; 1,1
3135;2;1;3;398,2545;196; 3;-0,4
3136;2;1;5;401,2232;223; 7; 1,1
3137;2;2;4;394,4264;276; 6; 0,7
3138;2;3;2;406,7484;306;25; 0,8
3139;2;2;3;389,0147;226;26; 0,5
3140;2;2;3;404,5810;225;11; 1,3
3141;2;2;5;398,2536;234;26; 0,4
3142;2;1;1;400,4581;187;21;-0,7
3143;2;1;3;397,1272;215;18;-0,4
3144;2;2;3;404,5078;225;10; 0,8
3145;2;2;2;396,4041;291;23;-0,9
3146;2;1;3;400,8488;214;10; 1,2
3147;2;2;2;390,8846;292; 3;-0,6
3148;2;3;1;400,8936;201; 8;-1,3
3149;2;1;5;404,8527;218; 2; 0,4
3150;2;1;1;405,1824;202; 2;-1,5
3151;2;2;2;393,5718;297;27; 0,0
3152;2;3;2;399,9367;299;11; 0,0
3153;2;1;4;406,2354;265;20;-0,9
3154;2;3;1;409,6520;207; 3;-1,1
3155;2;3;5;388,1085;213; 5;-1,0
3156;2;3;1;388,9688;197;27;-0,1
3157;2;3;2;396,6763;293; 7; 1,4
3158;2;2;2;411,0140;318; 7;-1,0
3159;2;3;1;398,3436;202;11;-0,3
3160;2;1;1;400,7440;198; 5;-0,7
3161;2;3;2;395,6046;276;18; 0,5
3162;2;3;1;395,5921;194;23;-0,1
3163;2;2;3;404,7559;237;30; 0,0
3164;2;3;1;391,3366;186; 5;-0,2
3165;2;1;4;405,2013;267;26; 0,7
3166;2;2;3;403,2951;236;13; 0,5
3167;2;1;2;402,8426;291;28;-0,1
3168;2;3;5;396,0282;234;23; 1,3
3169;2;1;4;414,3293;251;11;-0,7
3170;2;2;5;405,0390;247;17;-1,2
3171;2;2;4;402,8465;272;13;-0,2
3172;2;1;4;409,5814;263;26; 0,6
3173;2;1;4;391,4895;245; 4;-1,4
3174;2;2;3;397,5774;225;23; 0,4
3175;2;1;5;402,2322;222;10;-1,7
3176;2;1;4;401,1669;253;30; 0,3
3177;2;3;2;401,9709;299;18;-1,1
3178;2;3;5;399,2723;224;21;-2,1
3179;2;1;4;404,6351;257; 4; 0,4
3180;2;3;5;403,4189;223;18;-2,2
3181;2;1;3;406,1093;215; 5;-1,0
3182;2;3;3;398,5681;205;19;-0,8
3183;2;3;3;397,3351;197;16;-0,9
3184;2;3;1;399,1743;197;29; 1,4
3185;2;2;1;404,3923;224; 9; 0,6
3186;2;1;1;393,6846;195;13; 1,6
3187;2;2;3;402,0760;235;10; 1,7
3188;2;3;3;397,2995;214; 5;-1,8
3189;2;3;2;399,3144;279; 7;-0,8
3190;2;1;3;399,7566;220; 3; 0,9
3191;2;1;3;395,2573;204;19; 1,6
3192;2;2;2;397,1826;303;25; 0,6
3193;2;2;4;398,1027;282;11; 1,5
3194;2;1;4;395,9361;255; 3;-0,9
3195;2;2;3;384,5409;217; 4; 1,2
3196;2;3;3;393,2011;204; 5; 0,4
3197;2;3;1;392,3363;198;17; 0,0
3198;2;1;5;400,6517;212;18;-0,1
3199;2;3;3;399,0032;203;30; 2,4
3200;2;2;5;396,9437;246;14;-2,6
3201;2;3;3;398,9820;210;12;-0,6
3202;2;1;3;410,4903;212;28; 0,2
3203;2;3;2;395,9522;285;12;-0,2
3204;2;3;1;403,1229;211; 7; 0,0
3205;2;3;4;397,9981;259;25;-0,9
3206;2;2;4;396,9885;275;30; 1,6
3207;2;3;3;397,0350;212;12;-0,3
3208;2;2;5;393,5508;230; 1;-0,2
3209;2;3;2;402,7723;291;10;-1,2
3210;2;3;1;404,8782;203;21;-1,4
3211;2;3;4;403,2691;252;15; 0,8
3212;2;1;3;404,1701;197;12;-0,3
3213;2;2;2;404,7674;313; 4; 0,4
3214;2;3;5;395,2657;215;25;-1,1
3215;2;3;1;400,5661;204; 7;-0,4
3216;2;3;5;401,2270;208;23;-0,1
3217;2;3;2;392,1248;266;11;-0,7
3218;2;1;3;401,3424;193;24;-0,3
